,summary,Winter,Energie,Politik,Gesundheit,word
übers heizen,2.288194457289118,-0.2104016257248279,-0.10726064330612531,0.5393996632799029,-0.03431273810538199,übers heizen
zwangsläufig,2.258064927041564,-0.197146785284559,-0.11272204748433629,0.5341213140753678,-0.02105789766511303,zwangsläufig
heizen zwangsläufig,2.258064927041564,-0.197146785284559,-0.11272204748433629,0.5341213140753678,-0.02105789766511303,heizen zwangsläufig
zwangsläufig heizungstausch,2.2424083232676324,-0.19018899837395087,-0.11532037136784022,0.5307289933518654,-0.014100110754504845,zwangsläufig heizungstausch
ansteht,2.2298962731911995,-0.18459363587098235,-0.11727596091052668,0.5276891722699034,-0.008504748251536463,ansteht
heizungstausch ansteh,2.2298962731911995,-0.18459363587098235,-0.11727596091052668,0.5276891722699034,-0.008504748251536463,heizungstausch ansteh
Grundsätzlich,2.2228947385921622,-0.18144884854511992,-0.118322888112137,0.5258585836651809,-0.005359960925673935,Grundsätzlich
grundsätzlich komm,2.212667280508244,-0.17683726779607042,-0.1197906198318113,0.5230152923597052,-0.0007483801766244581,grundsätzlich komm
Vielzahl,2.205140623696137,-0.17342984752897175,-0.12082386495145934,0.5207931454112621,0.0026590400904743937,Vielzahl
komm vielzahl,2.205140623696137,-0.17342984752897175,-0.12082386495145934,0.5207931454112621,0.0026590400904743937,komm vielzahl
Heiztechnologien,2.1967607255353787,-0.16962244358278258,-0.12192730208528145,0.5181883602367162,0.00646644403666348,Heiztechnologien
vielzahl heiztechnologien,2.1967607255353787,-0.16962244358278258,-0.12192730208528145,0.5181883602367162,0.00646644403666348,vielzahl heiztechnologien
infrag…,2.1865521792373044,-0.16496452160591185,-0.12320457661935207,0.5148271725407209,0.01112436601353426,infrag…
heiztechnologien infrag…,2.1865521792373044,-0.16496452160591185,-0.12320457661935207,0.5148271725407209,0.01112436601353426,heiztechnologien infrag…
infrag… +5664,2.1814570205243053,-0.16263157733271802,-0.1238145437375893,0.5130716460011092,0.013457310286727909,infrag… +5664
Kompensationen,2.24294062175773,-0.1904263482431008,0.10199152807502788,-0.0782325869462117,-0.014337460623654673,Kompensationen
kompensation gespräch,2.3974852662604675,-0.25705894804172685,0.148858211493899,-0.1448651867448378,-0.08097006042228085,kompensation gespräch
gespräch leipziger,2.583218950414485,-0.33167484220278315,0.19552913464365876,-0.2194810809058942,-0.1555859545833372,gespräch leipziger
Gas-Riese,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,Gas-Riese
leipziger gas-riese,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,leipziger gas-riese
VNG,3.972026270874457,-0.7619149259225981,0.38267282646402445,-0.649721164625709,-0.585826038303152,VNG
gas-riese vng,2.583218950414485,-0.33167484220278315,0.19552913464365876,-0.2194810809058942,-0.1555859545833372,gas-riese vng
verstaatlicht,6.858452664759475,-1.3081204229673704,0.5080761569228575,-1.1959266616704813,-1.1320315353479244,verstaatlicht
vng verstaatlicht,2.3426151964994983,-0.23390647640016138,0.1331716698979366,-0.12171271510327245,-0.05781758878071534,vng verstaatlicht
verstaatlicht durch,2.3426151964994983,-0.23390647640016138,0.1331716698979366,-0.12171271510327245,-0.05781758878071534,verstaatlicht durch
ausgebliebenen,3.1296448256859812,-0.523558089636457,0.29335142636837885,-0.411364328339568,-0.34746920201701104,ausgebliebenen
durch ausgeblieben,3.1296448256859812,-0.523558089636457,0.29335142636837885,-0.411364328339568,-0.34746920201701104,durch ausgeblieben
ausgeblieben gaslieferung,4.587154511489584,-0.9058984654425403,0.4243624817022231,-0.7937047041456513,-0.7298095778230943,ausgeblieben gaslieferung
russland komm,3.1296448256859812,-0.523558089636457,0.29335142636837885,-0.411364328339568,-0.34746920201701104,russland komm
komm mehrere,3.4578202624526395,-0.6232769743423318,0.3343130989401985,-0.5110832130454428,-0.4471880867228857,komm mehrere
Gasunternehmen,9.53723726782005,-1.637842414696275,0.5526233395544183,-1.525648653399386,-1.461753527076829,Gasunternehmen
mehrere gasunternehmen,4.587154511489584,-0.9058984654425403,0.4243624817022231,-0.7937047041456513,-0.7298095778230943,mehrere gasunternehmen
gasunternehmen deutschland,3.0386695832767185,-0.49405834829186085,0.28007384895230486,-0.3818645869949717,-0.31796946067241477,gasunternehmen deutschland
deutschland finanziell,2.7612813507226863,-0.3983333952479173,0.23278233924266176,-0.2861396339510283,-0.2222445076284713,deutschland finanziell
Nöte,2.9214145015031394,-0.45470648305531824,0.2614463659983049,-0.3425127217584291,-0.2786175954358723,Nöte
finanziell not,2.9214145015031394,-0.45470648305531824,0.2614463659983049,-0.3425127217584291,-0.2786175954358723,finanziell not
strauchelnde,3.2028634435326286,-0.5466838015362352,0.30337227236826403,-0.4344900402393461,-0.3705949139167892,strauchelnde
die strauchelnd,3.2028634435326286,-0.5466838015362352,0.30337227236826403,-0.4344900402393461,-0.3705949139167892,die strauchelnd
Gas-Tochter,4.587154511489584,-0.9058984654425403,0.4243624817022231,-0.7937047041456513,-0.7298095778230943,Gas-Tochter
strauchelnd gas-tochter,4.587154511489584,-0.9058984654425403,0.4243624817022231,-0.7937047041456513,-0.7298095778230943,strauchelnd gas-tochter
gas-tochter vng,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,gas-tochter vng
entgeht,4.100307910719097,0.3560879819380471,0.0081230547920888,-0.6815068755136986,-0.6176117491911417,entgeht
vng entgeh,3.0971164148140793,-0.5131100555722187,0.288713636030458,-0.4009162942753296,-0.33702116795277254,vng entgeh
entgeh allerdings,2.9017225299166944,-0.4479431022367609,0.2581342197231046,-0.33574934093987185,-0.2718542146173148,entgeh allerdings
allerdings verstaatlichung,2.672914184416586,-0.3658078977908652,0.2150881443110592,-0.25361413649397613,-0.18971901017141918,allerdings verstaatlichung
die verlust,2.1536717416174165,-0.14981273807345796,0.07065210488892901,-0.03761897677656887,0.02627614954598826,die verlust
Ersatzbeschaffung,2.13275531540016,-0.14005328482368107,0.06277643984615605,-0.027859523526791923,0.036035602795764905,Ersatzbeschaffung
verlust ersatzbeschaffung,2.13275531540016,-0.14005328482368107,0.06277643984615605,-0.027859523526791923,0.036035602795764905,verlust ersatzbeschaffung
ersatzbeschaffung soll,2.1857755176887417,-0.16460925932432327,0.08233212359490612,-0.052415498027434206,0.011479628295122743,ersatzbeschaffung soll
kompensiert,2.2137781167306447,-0.17733917673022934,0.09213754823997472,-0.06514541543334032,-0.0012502891107833095,kompensiert
soll kompensier,2.2137781167306447,-0.17733917673022934,0.09213754823997472,-0.06514541543334032,-0.0012502891107833095,soll kompensier
+2787,2.1427720542566204,-0.1447389089897485,0.06657497229773156,-0.03254514769285958,0.03134997862969747,+2787
die +2787,2.1427720542566204,-0.1447389089897485,0.06657497229773156,-0.03254514769285958,0.03134997862969747,die +2787
+2787 chars,2.1280417615790364,-0.13784076183382585,0.060971549770329196,-0.02564700053693669,0.03824812578562034,+2787 chars
UN-Weltklimakonferenz,2.292734946452454,-0.21238397046322122,0.11802848221329724,-0.1001902091663322,-0.03629508284377531,UN-Weltklimakonferenz
Treibhausgas-Ausstoß,2.097730734078394,-0.12349472338220219,0.04909025807930922,-0.011300962085313,0.05259416423724381,Treibhausgas-Ausstoß
un-weltklimakonferenz treibhausgas-ausstoß,2.097730734078394,-0.12349472338220219,0.04909025807930922,-0.011300962085313,0.05259416423724381,un-weltklimakonferenz treibhausgas-ausstoß
treibhausgas-ausstoß rekordniveau,2.1536717416174165,-0.14981273807345796,0.07065210488892901,-0.03761897677656887,0.02627614954598826,treibhausgas-ausstoß rekordniveau
rekordniveau bid,2.2052016759631523,-0.17345753348297288,0.08917101694535035,-0.06126377218608394,0.0026313541364729946,rekordniveau bid
bid cop27,2.254030906740899,-0.19535869322087374,0.10564723772908434,-0.08316493192398451,-0.019269805601427704,bid cop27
cop27 hundert,2.2927182336726966,-0.21237668098534385,0.11802325847718129,-0.10018291968845468,-0.03628779336589767,cop27 hundert
Lobbyisten,2.942201211542361,-0.46179657835980553,0.26488292733127955,-0.34960281706291646,-0.28570769074035934,Lobbyisten
hundert lobbyist,2.942201211542361,-0.46179657835980553,0.26488292733127955,-0.34960281706291646,-0.28570769074035934,hundert lobbyist
lobbyist gas,4.587154511489584,-0.9058984654425403,0.4243624817022231,-0.7937047041456513,-0.7298095778230943,lobbyist gas
gas klimakonferenz,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,gas klimakonferenz
Aufreger,2.7367238951788733,-0.3894001120808115,0.22801060273562498,-0.2772063507839224,-0.21331122446136538,Aufreger
klimakonferenz aufreger,2.7367238951788733,-0.3894001120808115,0.22801060273562498,-0.2772063507839224,-0.21331122446136538,klimakonferenz aufreger
aufreger cop27,2.6487653231236084,-0.3567321813680393,0.2099894576902984,-0.2445384200711504,-0.1806432937485935,aufreger cop27
Zum,2.5385555488421896,-0.31423380345637814,0.1851193863272001,-0.2020400421594891,-0.13814491583693214,Zum
Wochenausklang,2.5161690405943076,-0.3053760885718626,0.17972017281101849,-0.19318232727497356,-0.1292872009524167,Wochenausklang
zum wochenausklang,2.5161690405943076,-0.3053760885718626,0.17972017281101849,-0.19318232727497356,-0.1292872009524167,zum wochenausklang
wochenausklang steh,2.447055596882454,-0.2775240703732558,0.16222915620074957,-0.16533030907636662,-0.10143518275380982,wochenausklang steh
steh viele,2.4173397731415363,-0.2653062339790812,0.154301104222004,-0.15311247268219216,-0.08921734635963512,steh viele
viele strom,2.4208384670629157,-0.266752519898095,0.15524795112099862,-0.15455875860120602,-0.09066363227864904,viele strom
strom wegen,2.467883767205281,-0.2859995747329092,0.16763604943219734,-0.1738058134360202,-0.1099106871134632,strom wegen
Besuchs,2.5161690405943076,-0.3053760885718626,0.17972017281101849,-0.19318232727497356,-0.1292872009524167,Besuchs
wegen besuch,2.5161690405943076,-0.3053760885718626,0.17972017281101849,-0.19318232727497356,-0.1292872009524167,wegen besuch
besuch us-präsident,2.590269893277314,-0.33440064192577884,0.19713006010603573,-0.22220688062888977,-0.15831175430633285,besuch us-präsident
us-präsident bid,2.7031512809286906,-0.37705679926014435,0.22130852187527977,-0.2648630379632554,-0.20096791164069847,us-präsident bid
al…,2.0114462143833904,-0.08149253873630673,0.012430774824734574,0.030701222560582345,0.09459634888313916,al…
trotz al…,2.0114462143833904,-0.08149253873630673,0.012430774824734574,0.030701222560582345,0.09459634888313916,trotz al…
+5142,2.0079825146769714,-0.07976905970618883,0.010863631991547293,0.032424701590700045,0.09631982791325702,+5142
al… +5142,2.0079825146769714,-0.07976905970618883,0.010863631991547293,0.032424701590700045,0.09631982791325702,al… +5142
+5142 chars,2.004016017014374,-0.07779174145763411,0.009059306531820218,0.034402019839254935,0.09829714616181201,+5142 chars
weltklimakonferenz usa,2.2137781167306447,-0.17733917673022934,0.09213754823997472,-0.06514541543334032,-0.0012502891107833095,weltklimakonferenz usa
usa partner,2.2788003650141,-0.20628771454711145,0.11363687981640554,-0.09409395325022249,-0.030198826927665557,usa partner
CO2-Ausstoß,2.3524250006861105,-0.23808527702797924,0.1360482610522107,-0.12589151573108998,-0.061996389408533144,CO2-Ausstoß
partner co2-ausstoß,2.3524250006861105,-0.23808527702797924,0.1360482610522107,-0.12589151573108998,-0.061996389408533144,partner co2-ausstoß
co2-ausstoß öl-,2.6454908884739745,-0.3554952049406494,0.20928891196944424,-0.24330144364376036,-0.17940631732120352,co2-ausstoß öl-
öl- gasförderung,3.2443710151371916,-0.5595600651059863,0.30881002213772735,-0.44736630380909714,-0.38347117748654025,öl- gasförderung
gasförderung senk,2.510876482863526,-0.303270454293617,0.17842530579830937,-0.1910766929967279,-0.12718156667417088,gasförderung senk
senk das,2.3974852662604675,-0.25705894804172685,0.148858211493899,-0.1448651867448378,-0.08097006042228085,senk das
das bündnis,2.3524250006861105,-0.23808527702797924,0.1360482610522107,-0.12589151573108998,-0.061996389408533144,das bündnis
bündnis insbesondere,2.254030906740899,-0.19535869322087374,0.10564723772908434,-0.08316493192398451,-0.019269805601427704,bündnis insbesondere
Ausstoß,2.3974852662604675,-0.25705894804172685,0.148858211493899,-0.1448651867448378,-0.08097006042228085,Ausstoß
insbesondere ausstoß,2.3974852662604675,-0.25705894804172685,0.148858211493899,-0.1448651867448378,-0.08097006042228085,insbesondere ausstoß
Methan,2.1303753244266366,-0.13893673859422895,0.061866511225507674,-0.026742977297339935,0.03715214902521716,Methan
ausstoß methan,2.1303753244266366,-0.13893673859422895,0.061866511225507674,-0.026742977297339935,0.03715214902521716,ausstoß methan
methan reduzier,2.114936068004375,-0.13166314989226993,0.05589346089427044,-0.019469388595380794,0.04442573772717618,methan reduzier
Übergang,2.0698710588802234,-0.11012488068593618,0.037731716077818264,0.0020688806109529093,0.06596400693350987,Übergang
zudem übergang,2.0698710588802234,-0.11012488068593618,0.037731716077818264,0.0020688806109529093,0.06596400693350987,zudem übergang
sauberen,2.047020335605701,-0.09902380672034612,0.02808373968390817,0.01316995457654284,0.0770650808990999,sauberen
übergang sauber,2.047020335605701,-0.09902380672034612,0.02808373968390817,0.01316995457654284,0.0770650808990999,übergang sauber
Energieerzeugung,2.036914829686823,-0.09407489047412508,0.023717483078829475,0.01811887082276409,0.08201399714532102,Energieerzeugung
sauber energieerzeugung,2.036914829686823,-0.09407489047412508,0.023717483078829475,0.01811887082276409,0.08201399714532102,sauber energieerzeugung
energieerzeugung beschleunig,2.0220105257412615,-0.08673089193847607,0.0171624826143654,0.025462869358412916,0.08935799568096998,energieerzeugung beschleunig
COP27Ziel,1.9932068562432823,-0.07238339298102826,0.004089060392223795,0.039810368315860656,0.10370549463841751,COP27Ziel
un-weltklimakonferenz cop27ziel,1.9932068562432823,-0.07238339298102826,0.004089060392223795,0.039810368315860656,0.10370549463841751,un-weltklimakonferenz cop27ziel
beteiligten,1.9857598810665351,-0.06864021825071341,0.0006187097019423241,0.04355354304617552,0.10744866936873254,beteiligten
cop27ziel beteiligt,1.9857598810665351,-0.06864021825071341,0.0006187097019423241,0.04355354304617552,0.10744866936873254,cop27ziel beteiligt
beteiligt staat,1.9799350193972278,-0.06570259142647,-0.002122418807124693,0.04649116987041892,0.11038629619297598,beteiligt staat
staat sei,1.9763029538419465,-0.06386647004031458,-0.0038436521221813214,0.04832729125657444,0.11222241757913136,staat sei
Weise,1.9687717761111392,-0.060048450157296644,-0.0074424675797843285,0.05214531113959259,0.11604043746214932,Weise
sei weise,1.9687717761111392,-0.060048450157296644,-0.0074424675797843285,0.05214531113959259,0.11604043746214932,sei weise
Erderhitzung,1.9649267924069034,-0.05809355459945588,-0.009295497170651566,0.054100206697433116,0.11799533301999018,Erderhitzung
weise erderhitzung,1.9649267924069034,-0.05809355459945588,-0.009295497170651566,0.054100206697433116,0.11799533301999018,weise erderhitzung
erderhitzung mitte,1.9588702762266246,-0.05500648313055561,-0.012236133160914597,0.05718727816633351,0.12108240448889034,erderhitzung mitte
Jahrhunderts,1.9555594844501214,-0.053314899544493706,-0.013855017396698591,0.05887886175239535,0.1227739880749525,Jahrhunderts
mitte jahrhundert,1.9555594844501214,-0.053314899544493706,-0.013855017396698591,0.05887886175239535,0.1227739880749525,mitte jahrhundert
Zehntelgrad,1.9494256890603836,-0.05017337651082552,-0.016875800725653957,0.06202038478606352,0.12591551110862043,Zehntelgrad
jahrhundert zehntelgrad,1.9494256890603836,-0.05017337651082552,-0.016875800725653957,0.06202038478606352,0.12591551110862043,jahrhundert zehntelgrad
